Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
8080	0	53.35157	50.26663	3.084932	0.006620549
8081	1	53.1855	50.11746	3.068038	0.006733351
8082	0	52.94711	49.89928	3.047834	0.006870775
8083	1	53.69354	50.51251	3.181024	0.00601398
8084	0	52.12406	49.1291	2.994951	0.007243901
8085	1	52.6991	49.40621	3.292894	0.005377462
8086	0	53.38577	50.29691	3.08886	0.006594599
8087	1	53.13256	49.87056	3.261993	0.005546226
8088	0	53.67866	50.53768	3.140987	0.006259646
8089	1	53.25493	50.00375	3.251181	0.005606518
8090	0	52.48446	49.46853	3.01593	0.007093511
8091	1	53.52994	50.42169	3.108241	0.006468016
8092	0	53.34042	50.25673	3.083692	0.006628765
8093	1	52.22935	49.22853	3.000823	0.007201489
8094	0	53.4842	50.25844	3.225754	0.005750898
8095	1	53.70417	50.54999	3.154178	0.006177615
8096	0	53.30111	50.05439	3.246715	0.005631608
8097	1	51.93845	48.60508	3.333372	0.005164142
8098	0	52.62511	49.3277	3.297416	0.005353203
8099	1	52.4046	49.39355	3.011053	0.007128191
8100	0	53.70685	50.55004	3.15681	0.006161378
8101	1	53.67902	50.5379	3.141118	0.006258828
8102	0	53.70972	50.54298	3.166744	0.006100471
8103	1	53.30868	50.06272	3.245959	0.00563587
8104	0	52.86913	49.82722	3.041911	0.006911591
8105	1	53.66776	50.53053	3.137233	0.006283191
8106	0	53.51049	50.40522	3.105267	0.006487282
8107	1	53.35689	50.27135	3.085531	0.006616588
8108	0	52.32347	49.31723	3.006241	0.007162573
8109	1	53.69967	50.54879	3.150879	0.006198029
8110	0	53.70913	50.54892	3.160209	0.006140472
8111	1	53.70363	50.5289	3.174733	0.00605193
8112	0	53.58877	50.47041	3.118366	0.006402858
8113	1	51.43639	48.47598	2.96041	0.007498484
8114	0	52.98186	49.93129	3.050566	0.006852024
8115	1	52.59079	49.29134	3.299458	0.00534228
8116	0	53.7024	50.54963	3.152767	0.006186337
8117	1	53.1863	49.9289	3.257406	0.005571723
8118	0	53.60438	50.39792	3.206461	0.005862929
8119	1	53.08025	50.02158	3.058665	0.00679676
8120	0	53.70516	50.53175	3.17341	0.006059943
8121	1	53.65902	50.52446	3.134561	0.006299998
8122	0	53.45427	50.35688	3.097387	0.006538602
8123	1	52.43067	49.41804	3.012629	0.007116967
8124	0	53.55241	50.33669	3.215723	0.005808881
8125	1	53.38311	50.14501	3.238094	0.00568037
8126	0	53.70544	50.53229	3.173149	0.006061524
8127	1	53.11321	50.0517	3.061513	0.006777428
8128	0	52.83713	49.55315	3.283972	0.005425655
8129	1	52.58179	49.5597	3.022084	0.007049996
8130	0	51.66121	48.69012	2.971082	0.007418881
8131	1	53.16394	49.9046	3.259342	0.005560945
8132	0	53.5535	50.33795	3.215546	0.005809906
8133	1	53.64091	50.51124	3.129667	0.006330908
8134	0	52.12025	48.79555	3.324698	0.00520913
8135	1	53.66657	50.52972	3.136855	0.006285565
8136	0	53.65909	50.52451	3.134582	0.006299865
8137	1	53.70442	50.53034	3.174079	0.006055889
8138	0	53.21933	49.96487	3.254466	0.005588129
8139	1	53.60665	50.48474	3.121906	0.006380232
8140	0	53.66303	50.47055	3.19248	0.005945473
8141	1	53.26791	50.01796	3.24995	0.005613421
8142	0	53.70357	50.54989	3.153683	0.006180675
8143	1	53.53755	50.31948	3.218072	0.005795247
8144	0	53.70929	50.54136	3.167933	0.006093228
8145	1	53.67782	50.53715	3.140676	0.006261591
8146	0	51.84063	48.86063	2.98	0.007353019
8147	1	53.2392	49.98655	3.252649	0.005598295
8148	0	53.70086	50.52408	3.17678	0.006039554
8149	1	53.59106	50.38204	3.209022	0.005847937
8150	0	53.69508	50.54689	3.148196	0.006214681
8151	1	53.58763	50.37798	3.209657	0.005844221
8152	0	51.27425	47.91265	3.361596	0.005020423
8153	1	51.78842	48.44823	3.340182	0.005129093
8154	0	52.59169	49.56897	3.022724	0.007045483
8155	1	53.68728	50.54284	3.144442	0.006238056
8156	0	53.29631	50.04912	3.247191	0.005628933
8157	1	53.60949	50.48699	3.122495	0.006376477
8158	0	52.74627	49.45635	3.28992	0.005393476
8159	1	53.56725	50.45282	3.114428	0.006428121
8160	0	53.70937	50.54164	3.167735	0.00609443
8161	1	52.45067	49.43682	3.013848	0.007108293
8162	0	53.53813	50.32015	3.217983	0.005795768
8163	1	51.91126	48.57663	3.334628	0.005157658
8164	0	53.49966	50.39599	3.103672	0.006497636
8165	1	53.70787	50.54978	3.158092	0.006153482
8166	0	53.634	50.4339	3.2001	0.005900341
8167	1	53.60374	50.39715	3.206588	0.005862188
8168	0	53.70917	50.54096	3.168206	0.00609156
8169	1	52.99686	49.72418	3.272674	0.005487302
8170	0	53.62784	50.42632	3.201515	0.005891998
8171	1	53.67025	50.5322	3.138043	0.006278103
8172	0	53.64784	50.45115	3.196694	0.005920472
8173	1	53.6768	50.48879	3.188009	0.005972114
8174	0	53.57839	50.46197	3.116428	0.00641528
8175	1	53.59616	50.47636	3.119795	0.006393717
8176	0	53.57436	50.36232	3.212036	0.005830333
8177	1	53.69985	50.54885	3.150995	0.006197313
8178	0	53.31107	50.23056	3.080511	0.006649883
8179	1	52.75984	49.7258	3.034036	0.006966231
8180	0	53.31949	50.23808	3.081412	0.006643896
8181	1	52.67025	49.37557	3.294677	0.005367882
8182	0	53.04335	49.77421	3.269143	0.00550671
8183	1	53.60245	50.39561	3.206842	0.0058607
8184	0	53.54226	50.43205	3.110209	0.006455303
8185	1	53.36045	50.11987	3.240577	0.005666282
8186	0	53.68546	50.50076	3.1847	0.005991912
8187	1	53.54681	50.43586	3.110953	0.006450497
8188	0	53.07666	50.0183	3.058359	0.006798835
8189	1	53.70921	50.54111	3.168108	0.006092161
8190	0	51.79029	48.81283	2.977459	0.007371724
8191	1	53.2819	50.0333	3.248602	0.005620993
8192	0	52.16242	48.83981	3.322612	0.005220005
8193	1	53.68136	50.49503	3.186331	0.005982148
8194	0	53.64437	50.51382	3.130547	0.00632534
8195	1	53.62703	50.42533	3.201696	0.005890933
8196	0	53.70929	50.54135	3.167941	0.006093177
8197	1	53.18446	50.11652	3.067942	0.006733998
8198	0	52.78947	49.50234	3.28713	0.005408547
8199	1	52.55224	49.25052	3.301714	0.00533024
8200	0	53.69128	50.54501	3.146269	0.00622667
8201	1	53.6805	50.53882	3.14168	0.006255308
8202	0	53.62337	50.42086	3.202508	0.005886151
8203	1	53.6668	50.47548	3.191329	0.005952323
8204	0	53.65003	50.51799	3.132039	0.006315905
8205	1	52.80961	49.5238	3.285806	0.005415712
8206	0	53.69197	50.51017	3.181799	0.006009319
8207	1	51.2798	48.32654	2.953265	0.007552252
8208	0	53.53005	50.31083	3.219219	0.005788606
8209	1	52.47386	49.16767	3.306183	0.005306476
8210	0	53.46313	50.36456	3.098568	0.006530886
8211	1	53.42154	50.32835	3.093189	0.00656611
8212	0	51.81663	48.83785	2.978785	0.007361959
8213	1	52.32507	49.0108	3.314274	0.005263715
8214	0	53.70608	50.53356	3.172515	0.006065373
8215	1	52.86659	49.58462	3.281974	0.005436506
8216	0	53.70845	50.53892	3.169533	0.006083481
8217	1	52.90432	49.62495	3.279363	0.005450721
8218	0	53.4506	50.35369	3.096904	0.006541764
8219	1	53.46812	50.36888	3.099243	0.006526482
8220	0	53.69164	50.50968	3.181958	0.006008367
8221	1	53.24601	49.99399	3.252016	0.005601836
8222	0	53.5179	50.29687	3.221027	0.005778151
8223	1	53.58687	50.37707	3.209798	0.005843398
8224	0	53.47628	50.37592	3.100359	0.006519198
8225	1	53.47917	50.37841	3.10076	0.006516584
8226	0	53.69508	50.51485	3.180227	0.006018774
8227	1	49.09588	46.22626	2.86962	0.008211131
8228	0	53.21735	49.96271	3.254645	0.005587128
8229	1	53.19027	49.93321	3.257058	0.005573662
8230	0	53.70963	50.54817	3.161455	0.006132822
8231	1	51.77537	48.79866	2.976712	0.007377235
8232	0	53.56115	50.44778	3.113367	0.006434944
8233	1	53.32667	50.24448	3.082188	0.006638745
8234	0	52.09027	48.76411	3.326163	0.005201504
8235	1	53.70613	50.55011	3.156021	0.006166239
8236	0	53.46128	50.23252	3.228766	0.005733605
8237	1	52.98641	49.93548	3.050929	0.006849542
8238	0	53.24654	50.17265	3.073896	0.006694019
8239	1	53.62838	50.42699	3.201392	0.005892728
8240	0	52.87443	49.593	3.281436	0.005439431
8241	1	53.53007	50.31085	3.219216	0.005788624
8242	0	53.66238	50.4697	3.192674	0.005944325
8243	1	53.61295	50.40823	3.204724	0.00587312
8244	0	53.65154	50.51909	3.132449	0.006313317
8245	1	52.44598	49.43242	3.013562	0.00711033
8246	0	52.42981	49.12118	3.308629	0.005293513
8247	1	53.69511	50.5469	3.14821	0.006214593
8248	0	52.54143	49.52193	3.019503	0.007068213
8249	1	53.57204	50.45676	3.115278	0.00642266
8250	0	53.5559	50.44343	3.112471	0.006440717
8251	1	53.70392	50.52943	3.174497	0.006053359
8252	0	52.0738	49.08159	2.992213	0.007263759
8253	1	53.70837	50.54953	3.158839	0.006148888
8254	0	53.33185	50.2491	3.082752	0.006635001
8255	1	53.22713	49.97337	3.253758	0.00559209
8256	0	53.52906	50.30969	3.219369	0.005787737
8257	1	53.68258	50.54009	3.14249	0.006250245
8258	0	53.58808	50.46985	3.118235	0.006403698
8259	1	52.21618	49.2161	3.000078	0.007206857
8260	0	53.70106	50.54925	3.151807	0.006192282
8261	1	52.87725	49.83474	3.042515	0.006907418
8262	0	53.68135	50.53934	3.142006	0.006253268
8263	1	53.41585	50.32337	3.092484	0.006570739
8264	0	53.71008	50.54619	3.163883	0.006117953
8265	1	53.63129	50.50396	3.127325	0.006345751
8266	0	53.02918	49.97479	3.054391	0.006825871
8267	1	53.71008	50.54599	3.164091	0.00611668
8268	0	53.08525	49.8194	3.265851	0.00552487
8269	1	53.53374	50.31508	3.218658	0.005791854
8270	0	52.51918	49.50108	3.018097	0.007078153
8271	1	53.70941	50.54176	3.16765	0.006094948
8272	0	52.58878	49.56624	3.022535	0.007046812
8273	1	51.69898	48.72605	2.972928	0.007405199
8274	0	53.30416	50.05775	3.246412	0.00563332
8275	1	53.68322	50.54048	3.142747	0.006248635
8276	0	51.86077	48.87975	2.981025	0.00734548
8277	1	53.37963	50.29149	3.08814	0.006599347
8278	0	52.78605	49.75017	3.035883	0.006953375
8279	1	52.91312	49.63438	3.278744	0.005454095
8280	0	53.69028	50.54449	3.145798	0.0062296
8281	1	53.15974	49.90004	3.259702	0.005558949
8282	0	53.57013	50.35736	3.212768	0.005826069
8283	1	52.68812	49.65901	3.029103	0.007000683
8284	0	52.96772	49.91827	3.049447	0.006859702
8285	1	51.86729	48.53066	3.336638	0.005147302
8286	0	52.2315	48.91237	3.31913	0.005238215
8287	1	53.69072	50.54472	3.146005	0.006228312
8288	0	53.6757	50.53579	3.139912	0.006266381
8289	1	53.62252	50.4972	3.125311	0.006358543
8290	0	53.44411	50.34805	3.096057	0.006547303
8291	1	53.48017	50.37927	3.1009	0.006515675
8292	0	53.71008	50.54597	3.164109	0.006116573
8293	1	51.3304	48.37485	2.95555	0.007535016
8294	0	53.69344	50.5461	3.147339	0.006220013
8295	1	52.96496	49.91573	3.049229	0.006861191
8296	0	53.70276	50.54972	3.153042	0.00618464
8297	1	53.2108	49.95556	3.255235	0.005583831
8298	0	53.51679	50.29561	3.221188	0.005777221
8299	1	53.71005	50.54654	3.163509	0.006120244
8300	0	52.73687	49.70443	3.032438	0.006977375
8301	1	53.31309	50.23236	3.080727	0.006648451
8302	0	53.07576	49.80915	3.266606	0.005520697
8303	1	52.09921	49.10562	2.993592	0.007253749
8304	0	51.05279	48.10952	2.943276	0.007628066
8305	1	53.70636	50.5501	3.156262	0.006164755
8306	0	52.89239	49.84874	3.043648	0.006899591
8307	1	51.41941	48.45978	2.959624	0.007504378
8308	0	53.105	50.04421	3.060797	0.006782284
8309	1	53.68408	50.49882	3.185261	0.00598855
8310	0	53.69894	50.52092	3.178023	0.006032053
8311	1	53.70539	50.5322	3.173194	0.006061253
8312	0	53.47463	50.2476	3.22703	0.005743565
8313	1	53.6572	50.46304	3.194168	0.00593545
8314	0	53.36567	50.27914	3.086529	0.006609986
8315	1	53.54439	50.43383	3.110555	0.006453066
8316	0	53.65074	50.45481	3.195934	0.005924978
8317	1	53.41526	50.32285	3.092412	0.006571217
8318	0	53.58847	50.37897	3.209502	0.005845128
8319	1	53.18457	50.11661	3.067951	0.006733934
8320	0	52.48317	49.46732	3.01585	0.007094079
8321	1	53.22944	50.15722	3.072219	0.006705257
8322	0	52.7859	49.75003	3.035873	0.006953448
8323	1	53.35262	50.11121	3.241416	0.005661531
8324	0	53.47111	50.24362	3.227492	0.005740914
8325	1	53.60275	50.39597	3.206782	0.005861048
8326	0	52.85184	49.56886	3.282979	0.005431047
8327	1	53.70673	50.53492	3.171814	0.006069626
8328	0	53.19496	49.93831	3.256645	0.005575965
8329	1	52.4854	49.17986	3.305534	0.005309918
8330	0	53.41739	50.32471	3.092674	0.006569495
8331	1	53.68854	50.50516	3.183382	0.005999816
8332	0	53.49448	50.39156	3.102923	0.006502504
8333	1	52.7476	49.45777	3.289835	0.005393935
8334	0	53.696	50.54731	3.148696	0.006211574
8335	1	51.94993	48.6171	3.332838	0.005166898
8336	0	51.61682	48.64789	2.968934	0.007434839
8337	1	53.64535	50.44802	3.197334	0.005916687
8338	0	53.30405	50.05763	3.246422	0.005633261
8339	1	53.39308	50.15611	3.236973	0.005686744
8340	0	53.6976	50.51877	3.178825	0.006027218
8341	1	53.27367	50.19705	3.076618	0.00667582
8342	0	53.69949	50.54872	3.150763	0.00619875
8343	1	53.56541	50.35184	3.213573	0.00582138
8344	0	53.35809	50.27242	3.085667	0.006615689
8345	1	53.69552	50.54709	3.148434	0.006213204
8346	0	53.19863	49.94231	3.25632	0.005577777
8347	1	53.53833	50.42876	3.109574	0.006459401
8348	0	53.69557	50.51561	3.17996	0.00602038
8349	1	53.65666	50.52278	3.133879	0.006304299
8350	0	53.53287	50.31408	3.218791	0.005791086
8351	1	53.25956	50.18437	3.075193	0.006685346
8352	0	53.60182	50.4809	3.120923	0.006386509
8353	1	53.60614	50.48434	3.121802	0.006380893
8354	0	53.56116	50.34687	3.214287	0.005817227
8355	1	52.94012	49.6633	3.276824	0.005464575
8356	0	53.49682	50.27279	3.224029	0.005760833
8357	1	53.45565	50.22616	3.229485	0.005729485
8358	0	53.53518	50.42611	3.10907	0.006462655
8359	1	53.59045	50.47176	3.118687	0.006400807
8360	0	53.34903	50.26438	3.084648	0.00662243
8361	1	53.20925	50.13897	3.070275	0.006718301
8362	0	53.68792	50.54319	3.144722	0.006236308
8363	1	53.68103	50.49457	3.186455	0.005981404
8364	0	53.68659	50.50237	3.184225	0.00599476
8365	1	53.34054	50.25683	3.083705	0.006628677
8366	0	53.28446	50.03611	3.248354	0.00562239
8367	1	53.68357	50.54068	3.142886	0.00624777
8368	0	53.51347	50.2918	3.22167	0.005774434
8369	1	53.50303	50.39887	3.104164	0.006494442
8370	0	53.65486	50.46004	3.19482	0.005931582
8371	1	53.70973	50.54795	3.161776	0.00613086
8372	0	53.6932	50.54598	3.147215	0.006220782
8373	1	53.69125	50.50911	3.182141	0.006007268
8374	0	52.35711	49.34889	3.008219	0.007148418
8375	1	53.43851	50.34318	3.095335	0.006552033
8376	0	52.17708	48.8552	3.32188	0.005223827
8377	1	53.57262	50.36028	3.212338	0.005828573
8378	0	53.39672	50.30656	3.090159	0.006586032
8379	1	53.68496	50.5415	3.143457	0.006244204
8380	0	53.25677	50.18186	3.074914	0.006687211
8381	1	53.63351	50.4333	3.200214	0.005899673
8382	0	53.3431	50.25911	3.083989	0.006626797
8383	1	53.70235	50.54962	3.152733	0.006186547
8384	0	53.70521	50.53184	3.173366	0.006060208
8385	1	53.42392	50.33043	3.093486	0.00656416
8386	0	53.32244	50.07787	3.244566	0.005643729
8387	1	53.51449	50.29296	3.221524	0.005775282
8388	0	51.46959	48.50764	2.961954	0.007486915
8389	1	52.77352	49.73853	3.034998	0.006959538
8390	0	53.23633	50.16344	3.072891	0.006700751
8391	1	52.3521	49.34418	3.007923	0.007150535
8392	0	53.66991	50.53198	3.13793	0.006278808
8393	1	53.62303	50.42045	3.202581	0.005885721
8394	0	53.7083	50.53854	3.169766	0.006082065
8395	1	53.70808	50.54969	3.158391	0.006151647
8396	0	53.0702	49.80315	3.267046	0.005518268
8397	1	53.43944	50.34399	3.095455	0.006551249
8398	0	52.98951	49.93833	3.051176	0.006847848
8399	1	53.53301	50.31424	3.21877	0.005791207
8400	0	53.30705	50.22696	3.080084	0.006652722
8401	1	53.15261	50.08759	3.065019	0.00675371
8402	0	53.39763	50.30736	3.090268	0.006585317
8403	1	53.42402	50.33052	3.093499	0.006564072
8404	0	53.49783	50.27394	3.223889	0.005761639
8405	1	53.70122	50.5493	3.151916	0.006191609
8406	0	52.79316	49.50627	3.286889	0.005409853
8407	1	53.58154	50.46453	3.117007	0.006411567
8408	0	52.92601	49.64818	3.277832	0.005459072
8409	1	53.67207	50.53342	3.138652	0.006274277
8410	0	53.15583	50.09052	3.06531	0.006751739
8411	1	51.85825	48.5212	3.337048	0.00514519
8412	0	53.70855	50.53919	3.169365	0.006084507
8413	1	51.00339	47.63148	3.37191	0.00496891
8414	0	52.19167	49.19297	2.9987	0.007216795
8415	1	53.37691	50.28909	3.087824	0.006601433
8416	0	53.69233	50.54555	3.146779	0.006223497
8417	1	53.67299	50.53402	3.138964	0.006272321
8418	0	53.6401	50.51064	3.129465	0.006332187
8419	1	53.69539	50.51533	3.180058	0.00601979
8420	0	53.43485	50.20279	3.232068	0.005714703
8421	1	53.61799	50.49368	3.124312	0.006364902
8422	0	53.62114	50.41815	3.202992	0.005883302
8423	1	53.20857	49.95313	3.255435	0.005582717
8424	0	53.56333	50.44959	3.113745	0.006432515
8425	1	53.57173	50.35924	3.212493	0.005827673
8426	0	53.67703	50.4891	3.187929	0.005972596
8427	1	52.93686	49.88982	3.047039	0.006876236
8428	0	53.63816	50.43904	3.199113	0.005906169
8429	1	52.47215	49.45698	3.015169	0.007098913
8430	0	53.59065	50.38155	3.209098	0.005847489
8431	1	53.5899	50.47132	3.118582	0.006401477
8432	0	53.4575	50.22826	3.229249	0.005730838
8433	1	50.74855	47.81806	2.93049	0.007726229
8434	0	52.79149	49.75522	3.03627	0.00695069
8435	1	53.67898	50.49176	3.187221	0.005976824
8436	0	51.87091	48.53443	3.336474	0.005148147
8437	1	53.33	50.24745	3.082549	0.006636344
8438	0	53.22284	50.15126	3.071579	0.006709545
8439	1	53.70995	50.54721	3.162736	0.006124975
8440	0	52.77253	49.7376	3.034928	0.006960025
8441	1	53.18315	49.92546	3.257682	0.005570186
8442	0	51.98695	48.65585	3.331105	0.005175858
8443	1	52.48144	49.17568	3.305757	0.005308735
8444	0	52.88352	49.84053	3.042983	0.006904186
8445	1	53.28609	50.2082	3.077893	0.006667315
8446	0	53.70273	50.52729	3.175441	0.006047649
8447	1	53.61242	50.4893	3.123112	0.006372542
8448	0	53.22941	50.1572	3.072216	0.006705273
8449	1	53.61299	50.40827	3.204717	0.005873166
8450	0	52.79448	49.50767	3.286803	0.005410319
8451	1	53.58052	50.4637	3.116819	0.00641277
8452	0	53.6604	50.46715	3.193253	0.005940885
8453	1	53.63301	50.50528	3.127734	0.006343154
8454	0	52.94972	49.90168	3.048037	0.00686938
8455	1	51.78997	48.81253	2.977443	0.007371843
8456	0	53.70481	50.53107	3.173735	0.006057977
8457	1	50.2636	46.86606	3.39754	0.004843175
8458	0	53.42335	50.32994	3.093416	0.006564622
8459	1	51.68761	48.71524	2.972371	0.007409326
8460	0	53.55643	50.44387	3.112561	0.006440138
8461	1	52.74626	49.45634	3.289921	0.005393472
8462	0	52.87816	49.83558	3.042583	0.006906949
8463	1	50.48823	47.56821	2.920023	0.007807519
8464	0	52.76176	49.47283	3.288928	0.005398832
8465	1	53.53434	50.42541	3.108937	0.006463517
8466	0	53.65779	50.46378	3.194003	0.005936425
8467	1	53.70602	50.55011	3.155907	0.006166942
8468	0	53.64176	50.51188	3.12988	0.006329559
8469	1	53.46104	50.23224	3.228797	0.005733425
8470	0	53.51466	50.40877	3.105892	0.006483226
8471	1	53.63524	50.43543	3.199808	0.005902064
8472	0	52.6759	49.38157	3.29433	0.005369748
8473	1	53.6627	50.52705	3.135657	0.006293097
8474	0	53.68558	50.54187	3.143716	0.006242586
8475	1	50.33266	47.41871	2.913954	0.007855053
8476	0	53.23241	49.97914	3.253273	0.005594797
8477	1	52.79007	49.7539	3.036169	0.006951389
8478	0	53.48101	50.25483	3.226183	0.005748437
8479	1	53.64242	50.44435	3.198071	0.005912328
8480	0	53.69368	50.51272	3.180953	0.006014404
8481	1	53.45355	50.2238	3.229751	0.005727963
8482	0	53.54186	50.32446	3.217402	0.005799133
8483	1	53.7038	50.54993	3.153867	0.006179536
8484	0	51.05375	47.68372	3.370035	0.004978234
8485	1	52.26509	49.26223	3.002861	0.007186828
8486	0	52.92845	49.65079	3.277658	0.005460018
8487	1	52.94528	49.66882	3.276454	0.005466598
8488	0	53.28338	50.20576	3.077613	0.006669184
8489	1	52.87778	49.59658	3.281206	0.005440684
8490	0	53.50072	50.39689	3.103826	0.006496638
8491	1	53.58595	50.37599	3.209965	0.005842421
8492	0	53.508	50.40311	3.104897	0.006489684
8493	1	53.70866	50.54935	3.15931	0.006145992
8494	0	53.40511	50.31394	3.09117	0.006579379
8495	1	53.4906	50.26572	3.224885	0.005755899
8496	0	52.91346	49.63474	3.27872	0.005454226
8497	1	53.70305	50.54978	3.153267	0.006183248
8498	0	52.17003	49.17254	2.997491	0.007225521
8499	1	53.70198	50.54952	3.152461	0.006188231
8500	0	53.5433	50.43292	3.110378	0.00645421
8501	1	53.69691	50.5477	3.14921	0.006208384
8502	0	53.6483	50.45173	3.196574	0.005921184
8503	1	53.13679	49.87515	3.26164	0.005548185
8504	0	53.69696	50.51777	3.179192	0.006025006
8505	1	52.79949	49.76265	3.03684	0.006946726
8506	0	53.57499	50.45918	3.115809	0.006419249
8507	1	53.33052	50.08678	3.243735	0.005648416
8508	0	53.64912	50.45276	3.19636	0.00592245
8509	1	53.69509	50.54689	3.148199	0.006214663
8510	0	53.1452	50.08085	3.06435	0.006758227
8511	1	53.54237	50.43214	3.110227	0.006455187
8512	0	50.80258	47.86987	2.932714	0.007709059
8513	1	52.67777	49.64936	3.028405	0.007005572
8514	0	53.41553	50.32309	3.092445	0.006570999
8515	1	53.5276	50.41973	3.107876	0.006470378
8516	0	53.56701	50.45262	3.114386	0.00642839
8517	1	51.37294	48.01525	3.357687	0.005040086
8518	0	53.70298	50.54977	3.153208	0.006183609
8519	1	52.81025	49.77264	3.037611	0.006941372
8520	0	53.34855	50.1067	3.241849	0.005659079
8521	1	53.56405	50.35025	3.213802	0.005820048
8522	0	53.68327	50.49768	3.185586	0.005986603
8523	1	53.52361	50.30343	3.220184	0.005783022
8524	0	51.20133	47.8369	3.364431	0.005006213
8525	1	53.70986	50.54365	3.166212	0.006103721
8526	0	53.6669	50.52994	3.13696	0.006284907
8527	1	50.62341	47.23793	3.385488	0.004901899
8528	0	52.6184	49.59394	3.024463	0.007033237
8529	1	53.70974	50.54791	3.161832	0.006130515
8530	0	53.57073	50.35806	3.212666	0.005826666
8531	1	52.79823	49.51167	3.286557	0.00541165
